"CD_RES_SECTOR","INDICATOR","MEASURE"
"41063A09-","score",8.18868143165473
"41063A282","score",10.5711733302471
"41063A292","score",13.2630827852062
"41063B00-","score",10.3982990128128
"41063B01-","score",10.3632585252797
"41063B02-","score",18.5858170678018
"41063B099","score",4.65596575960845
"41063C00-","score",7.49812511263884
"41063C01-","score",12.0799590351277
"41063C08-","score",16.0762348367399
"41063C09-","score",20.8114312808624
"41063C19-","score",8.57754823199618
"41063D00-","score",7.08612626929026
"41063D01-","score",5.15772431104752
"41063D020","score",8.31883926087262
"41063D08-","score",18.1769370099552
"41063D090","score",22.8559376202955
"41063D21-","score",6.16703552557337
"41063D282","score",2.06235721686037
"41063D291","score",6.92347485461351
"41063E00-","score",14.4178192865461
"41063E010","score",11.2328057296925
"41063E099","score",16.9202855736835
"41081A00-","score",11.0784028967268
"41081A01-","score",5.15623865798382
"41081A02-","score",13.4810128607453
"41081A03-","score",14.107379012682
"41081A04-","score",4.25213239864209
"41081B00-","score",7.77882491314756
"41081B09-","score",4.28075069365728
"41081B19-","score",4.01881434288631
"41081B20-","score",5.948827366039
"41081B21-","score",10.1414565855939
"41081B281","score",4.29224023704724
"41081B291","score",6.45333476196173
"41081C001","score",5.6273124206608
"41081C01-","score",8.75787499234636
"41081C021","score",9.66843646118081
"41081C032","score",5.39905749539165
"41081C042","score",9.608579348013
"41081C09-","score",13.2840778414659
"41081D00-","score",5.83434467654613
"41081D01-","score",5.88484220094742
"41081D072","score",2.59284588124252
"41081D081","score",5.4095627280192
"41081D099","score",9.94320761086776
"41081D112","score",12.8526053579788
"41081E000","score",3.86926252562053
"41081E01-","score",2.17856385283071
"41081E08-","score",8.59637265211661
"41081E090","score",1.64719063439375
"41081F00-","score",3.37445826296614
"41081F01-","score",6.39503140826761
"41081F02-","score",6.828615000791
"41081F033","score",7.49318837682485
"41081F08-","score",5.95454317014359
"41081F091","score",12.2648162014412
"41081F192","score",5.24161302030284
"41081G00-","score",8.7135049748054
"41081G09-","score",4.4803281441027
"41081H000","score",4.19012971294462
"41081H020","score",2.1000531020622
"41081H091","score",4.51240507581707
"41081H111","score",2.41663751170098
"41081H112","score",6.87100457313868
"41081H12-","score",9.75227469923765
"41081H132","score",2.41271576340646
"41081H29-","score",4.53673294629024
"41081J00-","score",10.0173924531655
"41081J01-","score",5.29184216156865
"41081J02-","score",11.7133654436093
"41081J032","score",6.63073973529986
"41081J08-","score",9.4465036057222
"41081J091","score",12.1607133946434
"41081J20-","score",14.4467533075756
"41081J28-","score",10.0961212785822
"41081J29-","score",6.49672094284757
"41081K000","score",8.47394391808591
"41081K011","score",10.862924912069
"41081K092","score",12.093335475013
"41081K18-","score",6.24592801267707
"41081K192","score",15.9547580665111
"41081K292","score",14.0014350809734
"41082A00-","score",11.6906219804457
"41082A01-","score",14.8602040951526
"41082A02-","score",10.5244071818388
"41082A032","score",4.64518627634852
"41082A043","score",13.462211826522
"41082A081","score",7.64032950441779
"41082A09-","score",11.3658226579069
"41082A10-","score",11.0319158457458
"41082A19-","score",5.91143521491015
"41082A28-","score",7.53603432365133
"41082A29-","score",6.41831207578134
"41082B00-","score",4.89951156609023
"41082B02-","score",9.25886991669498
"41082B032","score",8.55139127094267
"41082B072","score",8.48722918070357
"41082B081","score",6.59522861011975
"41082B091","score",8.10849312908592
"41082B100","score",12.7439728504721
"41082B11-","score",4.30301567109381
"41082B12-","score",4.68204935400738
"41082B18-","score",9.74409884398029
"41082B19-","score",5.33425252086059
"41082B20-","score",8.89506839897387
"41082B21-","score",11.2964430190874
"41082B29-","score",9.48077700686861
"41082B38-","score",10.4293439865702
"41082B48-","score",6.85887848929626
"41082C001","score",4.05693540733259
"41082C01-","score",8.98581335351034
"41082C022","score",8.61849136752821
"41082C081","score",7.87205330528338
"41082C09-","score",4.08689383985708
"41082C182","score",5.34575501074185
"41082C19-","score",12.8851307548369
"41082D00-","score",7.34270491249881
"41082D01-","score",7.65229368038172
"41082D022","score",5.71076803764625
"41082D09-","score",4.34665722622657
"41082E00-","score",7.85828559159156
"41082E010","score",15.0150435357121
"41082E02-","score",9.80788995226656
"41082E032","score",9.32637736257216
"41082E081","score",6.19872738426046
"41082E09-","score",7.78868507732793
"41082F000","score",8.97418411361169
"41082F091","score",16.5735382174987
"41082G002","score",12.1477814656368
"41082G091","score",14.0424893380041
"41082H001","score",6.93803242254269
"41082H01-","score",5.06896841081711
"41082H022","score",6.45969450620799
"41082H099","score",4.86254407247557
"41082H17-","score",9.52320952920027
"42003A001","score",11.4161846885239
"42003A011","score",14.6991469440128
"42003A022","score",25.3617770802319
"42003A033","score",20.7435981029133
"42003A042","score",10.5024909005276
"42003A08-","score",7.3590671053542
"42003A09-","score",16.8035493256768
"42003A10-","score",19.0855125270438
"42003A112","score",5.79670935505926
"42003A163","score",10.0215513922724
"42003A191","score",13.6504063214563
"42003A29-","score",16.9193428319277
"42003B00-","score",14.9233866518962
"42003B09-","score",11.3363936393589
"42003B10-","score",19.2258439629221
"42003C001","score",16.7037843783399
"42003C022","score",12.3745732819931
"42003C033","score",18.1264336356526
"42003C044","score",12.5468632674186
"42003C081","score",7.21988214468279
"42003C091","score",10.4920091599714
"42003C10-","score",18.6151639162082
"42003C112","score",11.2672508193226
"42003C162","score",15.1098523615199
"42003C21-","score",13.1365694903486
"42004A001","score",16.5598681235838
"42004A012","score",2.59700336627259
"42004A021","score",5.94441509808075
"42004A033","score",8.19336012373328
"42004A042","score",2.02689022557838
"42004A080","score",10.4762550799787
"42004A0AA","score",5.82234519838572
"42004A0PA","score",9.70380090972947
"42004A11-","score",5.9729127676846
"42004A12-","score",19.1305293354085
"42004A132","score",7.03340726378584
"42004A19-","score",4.69453675462297
"42004A1AB","score",5.92834346461235
"42004A1MB","score",8.0222446223143
"42004A20-","score",2.87304999590761
"42004A212","score",6.55069885031194
"42004A2PN","score",3.29739125297631
"42004A30-","score",12.6012250443711
"42004A312","score",10.0994624286951
"42004A393","score",7.27967529648177
"42004A41-","score",6.20926999891328
"42006A001","score",15.4741989515655
"42006A011","score",16.8838722304349
"42006A02-","score",13.9144489864746
"42006A032","score",17.8083929354488
"42006A042","score",19.1625120359209
"42006A109","score",33.6660139893233
"42006A20-","score",29.8861855972613
"42006A212","score",7.68465891231553
"42006A220","score",6.22562252453056
"42006A290","score",16.7612195880705
"42006A2AJ","score",27.8457471680287
"42006B00-","score",19.8233759605661
"42006B011","score",12.2713458337865
"42006B022","score",9.65102179824687
"42006B09-","score",22.5653851818676
"42006C001","score",6.8136747291731
"42006C01-","score",8.38680375103302
"42006C02-","score",22.4860219397977
"42006C032","score",8.26192969311391
"42006C042","score",12.5202453817069
"42006C091","score",8.72301982095131
"42006C100","score",17.2065685729278
"42006C11-","score",8.00500700292396
"42006C18-","score",14.1431916822025
"42006C19-","score",20.343456071403
"42006C20-","score",10.485078794009
"42006C27-","score",10.0421241938087
"42006C2AJ","score",6.7314233443622
"42006D001","score",7.23897160137725
"42006D02-","score",15.7626250872337
"42006D032","score",14.2833762345215
"42006D042","score",2.02808302409371
"42006D052","score",6.30712593348475
"42006D091","score",6.92640597456974
"42006D10-","score",9.77242708659412
"42006D1AA","score",3.16896280223338
"42006D1PA","score",5.52468372651556
"42006D211","score",15.7504251265254
"42006D222","score",11.9903649052559
"42006E001","score",19.8146880550297
"42006E021","score",20.4662120091613
"42006E032","score",20.2815423212749
"42006E042","score",15.3875464181143
"42006E072","score",21.5834789404502
"42006E08-","score",12.8008573452982
"42006E102","score",14.9433029883134
"42006E191","score",23.656435053466
"42006E201","score",16.6669204240013
"42006E303","score",21.6046702887102
"42006F001","score",18.2357278117825
"42006F011","score",19.1322216715134
"42006F022","score",20.2131587168638
"42006F032","score",4.71271798935656
"42006F08-","score",11.4674289396486
"42006F09-","score",15.4108259248144
"42006F11-","score",13.9482424766461
"42006G00-","score",10.9899785691953
"42006G09-","score",9.36740887140275
"42006H00-","score",21.1158494037096
"42006H07-","score",18.5386856587743
"42006H08-","score",15.8406732392358
"42006H09-","score",19.7335538243503
"42008A001","score",33.8139384505566
"42008A011","score",28.436731281232
"42008A02-","score",18.0941749019432
"42008A032","score",26.7266735852658
"42008A043","score",26.1844205653653
"42008A052","score",19.1459861187404
"42008A072","score",10.1355026784209
"42008A08-","score",13.0777844918358
"42008A091","score",11.0794455293678
"42008A10-","score",15.7090925235229
"42008A11-","score",10.6581736774175
"42008A12-","score",15.4406574619742
"42008A19-","score",10.0301117959384
"42008A202","score",22.0345714379845
"42008A28-","score",13.7511166588951
"42008A291","score",11.7382868669968
"42008A303","score",18.7989143325738
"42008A314","score",32.3546982423933
"42008A325","score",13.8434662131662
"42008A40-","score",8.53656237434713
"42008A501","score",28.0761812408208
"42008A512","score",19.4879726171608
"42008B001","score",19.20827218028
"42008B012","score",11.537963346959
"42008B023","score",17.0285546171274
"42008B062","score",19.8435431881186
"42008B091","score",7.25589746396688
"42008B101","score",24.1900155978286
"42008B112","score",11.5559941388116
"42008B19-","score",14.9964602717637
"42010A001","score",11.2963217050243
"42010A01-","score",13.9465782267164
"42010A02-","score",4.2542639212244
"42010A03-","score",11.7254885220886
"42010A042","score",11.2135912387265
"42010A053","score",6.60567978352262
"42010A082","score",6.88987049481007
"42010A0MA","score",17.8174065156142
"42010A0PA","score",12.4763736678114
"42010A19-","score",22.7875962923485
"42010B001","score",16.0475387531479
"42010B012","score",15.3986648251319
"42010B023","score",7.28497821312959
"42010B034","score",16.7531363640855
"42010B08-","score",8.93682504921447
"42010B199","score",9.82991533597654
"42010B21-","score",9.34484791679348
"42010B22-","score",4.38920282452486
"42010B23-","score",17.6965367270943
"42010B24-","score",13.5493768462227
"42011A001","score",25.0946048540407
"42011A011","score",29.1006368246279
"42011A021","score",22.1535514890679
"42011A030","score",19.2553974446737
"42011A042","score",23.8213943824419
"42011A052","score",11.6897777443229
"42011A091","score",16.0790811315491
"42011A10-","score",16.8065398020156
"42011A112","score",20.6994067618855
"42011A19-","score",17.7619589332611
"42011A20-","score",21.2898542218872
"42011A212","score",5.22435180158605
"42011A223","score",4.36443906739376
"42011A291","score",19.6115590013154
"42011A312","score",11.6993668834685
"42011B00-","score",21.5888703278199
"42011B01-","score",20.9820483852056
"42011B09-","score",18.5907359288578
"42011C001","score",11.9734826387361
"42011C012","score",12.2133641945532
"42011C08-","score",12.936887787785
"42011C09-","score",16.968534372304
"42023A001","score",19.551382879265
"42023A01-","score",9.9233765938762
"42023A022","score",25.7826672442524
"42023A032","score",9.68744510755901
"42023A063","score",13.8635332244271
"42023A081","score",19.9719575338899
"42023A091","score",10.365748454191
"42023A0PN","score",9.91695702523001
"42023A100","score",6.9886727974894
"42023A18-","score",11.2040747310018
"42023A200","score",7.97716633288501
"42023A21-","score",14.1231152205624
"42023A290","score",15.8158054370072
"42023A39-","score",15.4622316103583
"42023A41-","score",7.65478651115824
"42025A001","score",35.761390349519
"42025A011","score",34.8065265855782
"42025A022","score",33.6773462614367
"42025A041","score",22.9151285066626
"42025A050","score",12.5035422105173
"42025A082","score",13.4583012227115
"42025A091","score",10.0737081803892
"42025A100","score",28.4372718969224
"42025A190","score",16.8939980305619
"42025A201","score",25.5611894051132
"42025A21-","score",10.2260780772638
"42025A222","score",5.27879874640311
"42025A232","score",3.72434861845551
"42025A273","score",11.982564900455
"42025A281","score",7.15086154842047
"42025A29-","score",17.7567122227257
"42025A30-","score",7.1127299611624
"42025A399","score",12.8280240073367
"42025A40-","score",19.2971165770781
"42025A51-","score",24.0369696695674
"42025A601","score",22.0504763312278
"42025A612","score",5.41456770689992
"42025A672","score",16.0997430699997
"42025A6MA","score",16.7321454928576
"42025A6PA","score",7.80867873098667
"42025A712","score",18.398763847717
"42025A72-","score",29.3584921519466
"42025A733","score",13.3628100343776
"42025A742","score",9.76271038124101
"42025A75-","score",21.1512601464402
"42025A799","score",16.9829333742529
"42025A80-","score",16.4182421161593
"42025A812","score",23.252670725269
"42025A821","score",34.1456211469512
"42025B00-","score",6.21503383385275
"42025B01-","score",16.1777794072777
"42025B022","score",7.8975018992121
"42025B083","score",16.6341539416147
"42025B0AA","score",16.0189830836468
"42025B0PA","score",13.2248683190787
"42025C00-","score",13.8333739405461
"42025C09-","score",12.9126783407084
"42026A00-","score",10.3902315856188
"42026A010","score",11.9297382492234
"42026A07-","score",7.28777848314736
"42026A080","score",10.80256816455
"42026A19-","score",9.61903939734377
"42026B00-","score",10.8704350341269
"42026B01-","score",11.8441753814661
"42026B09-","score",6.42810075278915
"42026B19-","score",6.36335621795931
"42026C001","score",15.4982169603798
"42026C012","score",12.7481049947986
"42026C023","score",1.57355713361382
"42026C081","score",9.68592980337065
"42026C082","score",6.6236890487848
"42026C090","score",12.9594516261933
"42026C100","score",10.4607242804573
"42026C190","score",4.7339844869697
"42028A001","score",28.6916650696447
"42028A01-","score",19.5967233832519
"42028A021","score",29.2319020459684
"42028A031","score",32.4343763659191
"42028A041","score",30.0753817113657
"42028A051","score",24.6013637901831
"42028A072","score",14.8642079239652
"42028A090","score",21.2958544225647
"42028A0AA","score",4.2435452027423
"42028A0PA","score",15.8536450522192
"42028A10-","score",19.9410904025381
"42028A11-","score",18.592054636192
"42028A1PN","score",14.0296622696282
"42028A1PP","score",15.4634796841359
"42028A202","score",18.3189373656289
"42028A212","score",8.11315762559464
"42028A222","score",18.5683946587778
"42028A2PN","score",15.1158214490205
"42028A302","score",25.0384433549457
"42028A312","score",26.0488137154956
"42028A412","score",24.5734513367665
"42028A432","score",11.0486701289122
"43002A001","score",19.4281126076487
"43002A01-","score",14.9218542687762
"43002A020","score",5.36958739650347
"43002A032","score",8.47415600638282
"43002A080","score",10.4622326127901
"43002A09-","score",12.4287304377148
"43002B000","score",15.3128839114178
"43002B090","score",14.7825770856701
"43002C000","score",25.073329424206
"43002C090","score",13.5848325077625
"43002C11-","score",17.471570828486
"43002C20-","score",8.75122250982504
"43002C29-","score",16.6150638101003
"43002D00-","score",16.8181061961838
"43002D082","score",17.8295783144623
"43002D091","score",14.1889743757011
"43002D11-","score",19.2482249491997
"43005A00-","score",30.0165371851181
"43005A01-","score",33.7493426212252
"43005A022","score",27.6423541080419
"43005A03-","score",31.7609009594303
"43005A041","score",29.6616458304477
"43005A050","score",23.4250587235296
"43005A072","score",21.2160206843459
"43005A081","score",19.0697296997187
"43005A091","score",12.933074091593
"43005A101","score",13.9503330415045
"43005A172","score",11.8239773977799
"43005A18-","score",13.8415441901874
"43005A19-","score",11.259464544903
"43005A282","score",9.32046755261369
"43005A292","score",23.3241049083171
"43005A303","score",23.3140082363642
"43005A31-","score",21.9659036320457
"43005A32-","score",11.723233610574
"43005A374","score",16.1584503649446
"43005A401","score",8.50794807635027
"43005A412","score",24.6060434646091
"43007A001","score",12.485867737356
"43007A012","score",13.9102787039588
"43007A09-","score",14.9761195830076
"43007A10-","score",14.9057742683281
"43007B00-","score",8.24201205475997
"43007B022","score",6.66000508206648
"43007B091","score",15.4815370577962
"43007B113","score",4.05794580812889
"43010A001","score",18.4338297048165
"43010A01-","score",7.52973812520154
"43010A021","score",15.5610655154026
"43010A03-","score",15.7742173435198
"43010A053","score",15.4039576268995
"43010A073","score",5.72297149777436
"43010A08-","score",14.7514338441656
"43010A091","score",10.0696698668358
"43010A092","score",14.6751067115919
"43010A101","score",15.8597515672515
"43010A112","score",17.0652757402365
"43010A19-","score",16.0829791663397
"43010A201","score",13.0027329944486
"43010A212","score",12.0712794811944
"43010A29-","score",18.0499514097399
"43010A30-","score",15.3864450720033
"43010A39-","score",13.9295058149667
"43010A402","score",21.735502144396
"43010A413","score",4.81188537914438
"43010A422","score",11.9052137856361
"43010A430","score",19.7744861804646
"43010A444","score",5.42153153658167
"43010B00-","score",18.0832324811989
"43010B09-","score",13.5508841123915
"43010B11-","score",15.1433749689492
"43010C00-","score",21.035778828499
"43010C011","score",17.3896298506196
"43010C022","score",15.9001322441341
"43010C03-","score",13.7391695272174
"43010C040","score",7.55547960831517
"43010C052","score",7.77774386207251
"43010C073","score",5.85453208102293
"43010C081","score",14.6570969997926
"43010C090","score",11.4248510272598
"43010C10-","score",11.29461460693
"43010C114","score",12.1415779952396
"43010C191","score",12.6449417694564
"43014A00-","score",14.4342803983911
"43014A08-","score",17.3153818954775
"43014A09-","score",13.3448839578333
"43014A19-","score",13.2894389611524
"43014B00-","score",18.2329431030796
"43014B09-","score",12.1583255895072
"43014B19-","score",16.4180914244893
"43014C002","score",22.8960062618586
"43014C091","score",15.4830420847038
"43014C10-","score",10.339896335784
"43014D00-","score",19.1211697701533
"43014D09-","score",18.3899186571446
"43014E000","score",13.5711331559693
"43014E090","score",11.6134816236892
"43014E11-","score",20.0367378614448
"43018A001","score",32.1873766403309
"43018A012","score",18.5305416988791
"43018A020","score",34.0987340478022
"43018A033","score",23.584486673044
"43018A044","score",26.1423715988977
"43018A052","score",14.6251336910995
"43018A081","score",7.70418996996743
"43018A101","score",15.7554210354047
"43018A111","score",41.4458071088739
"43018A12-","score",22.3647511801176
"43018A13-","score",25.5634230694998
"43018A142","score",25.7878883587395
"43018A19-","score",20.1277104299772
"43018A219","score",18.6265219998737
"43018A312","score",14.8945048564993
"44001A001","score",10.5112270374702
"44001A01-","score",6.29177604539631
"44001A022","score",7.66488199886757
"44001A03-","score",3.8927756160332
"44001A04-","score",2.57159674624914
"44001A052","score",2.52539500783214
"44001A07-","score",13.3363776890442
"44001A081","score",21.4224875412685
"44001A091","score",10.7418636428662
"44001A10-","score",15.327363742532
"44001A11-","score",14.2854228111789
"44001A18-","score",13.8065348241257
"44001A19-","score",10.1817656504197
"44001A212","score",1.66195135974872
"44001A282","score",11.7216045866454
"44001A291","score",13.9110288212354
"44001A30-","score",10.9472429512936
"44001A39-","score",12.9414621816235
"44001B000","score",2.96330355118535
"44001B01-","score",9.24573518587209
"44001B080","score",2.53779122158523
"44001B09-","score",17.1013010548224
"44001C000","score",12.9025147059708
"44001C090","score",15.2805702812145
"44001D00-","score",3.92771886987398
"44001D09-","score",15.9974834748821
"44011A000","score",15.9435245760725
"44011A01-","score",23.0594912382476
"44011A02-","score",6.52068216193702
"44011A03-","score",18.9258609974419
"44011A04-","score",19.4970401732493
"44011A07-","score",3.01942625457132
"44011A091","score",16.6999293472419
"44011B000","score",9.89110084525279
"44011B012","score",3.24246136543521
"44011B022","score",3.23533072477413
"44011B033","score",4.03291259388504
"44011B081","score",13.3075021679233
"44011B091","score",11.6706962139036
"44011B11-","score",6.15443958550294
"44011C000","score",9.72357573034976
"44011C01-","score",12.6806980316391
"44011C02-","score",4.29748468354532
"44011C030","score",8.15260145524248
"44011C05-","score",9.74729361092706
"44011C07-","score",16.1294967580313
"44011C083","score",5.1878169783363
"44011C0AA","score",2.94872437068077
"44011C0PA","score",14.4041577629849
"44011C172","score",5.14192989880768
"44011D00-","score",8.99650996665009
"44011D09-","score",12.2726007221014
"44011E00-","score",10.292643497192
"44011E012","score",15.3147498468424
"44011E091","score",4.86322292457009
"44011F00-","score",14.8379601014392
"44011F099","score",11.5740373971889
"44011G00-","score",16.9691478381003
"44011G09-","score",12.3313696692347
"44011H00-","score",19.7236238677053
"44011H012","score",12.8526370928523
"44011H091","score",10.5024495760533
"44011J000","score",16.0200465564075
"44011J09-","score",15.6574924493252
"44011K000","score",4.70296823714483
"44011K012","score",9.0333381133944
"44011K08-","score",7.87104470406916
"44011K091","score",5.89345036710782
"44011K100","score",9.12626278783199
"44011K172","score",4.27340838934819
"44011K183","score",13.860741482407
"44011K191","score",9.60654096404667
"44011L000","score",2.7125312707489
"44011L090","score",11.9963351413132
"44012A00-","score",5.82830479337328
"44012A011","score",2.35526823938883
"44012A022","score",3.35183678035825
"44012A033","score",0.991613565268295
"44012A042","score",1.45711898846027
"44012A091","score",3.46055162758537
"44012A0AA","score",4.17020548432905
"44012A0PA","score",10.2838204373207
"44012B00-","score",7.08278790892765
"44012B01-","score",11.9267419437524
"44012B022","score",1.66687117965067
"44012B081","score",9.90228207196293
"44012B09-","score",5.72979910774417
"44012B10-","score",6.46976793039986
"44013A00-","score",9.88267041830372
"44013A011","score",8.89374014240394
"44013A022","score",3.32510652067405
"44013A033","score",1.23633525622551
"44013A042","score",10.0949140959102
"44013A08-","score",0.642931674650364
"44013A09-","score",8.67925374667364
"44013A10-","score",8.02044296325627
"44013A1MA","score",2.37716338835944
"44013A1PA","score",8.54893605328331
"44013A201","score",10.7307313652625
"44013A212","score",6.89386455463675
"44013B000","score",14.8829879494008
"44013B01-","score",9.1360657436928
"44013B020","score",3.34346141920197
"44013B031","score",3.56423078205267
"44013B042","score",4.21713127629517
"44013B053","score",2.35325066636151
"44013B091","score",7.59121947884071
"44013B0PN","score",11.7192832982085
"44013B112","score",6.65076532385635
"44013B191","score",16.8923811084812
"44013B20-","score",8.7212445559553
"44013B312","score",2.36687798960249
"44013B392","score",6.23414853397141
"44019A00-","score",9.37435879604265
"44019A010","score",4.69725155264771
"44019A023","score",3.3994491418419
"44019A034","score",7.81427573689433
"44019A082","score",10.5966565617053
"44019A091","score",13.3256812383696
"44019A10-","score",5.74628479214433
"44019A190","score",12.0347063821496
"44019A20-","score",11.012865344538
"44019A29-","score",11.0827834438687
"44019A300","score",11.3332463184879
"44019A390","score",13.2041875865585
"44019A40-","score",20.7847094936537
"44019A490","score",18.2082143688304
"44019A51-","score",9.14875144963236
"44019B001","score",12.2538313823763
"44019B01-","score",15.4525039822923
"44019B02-","score",11.719463578721
"44019B032","score",3.82494329717683
"44019B042","score",5.11313949735409
"44019B091","score",12.9209774819823
"44019C001","score",12.6900382940639
"44019C010","score",5.9686035552465
"44019C020","score",6.71958287663556
"44019C032","score",6.28614618860502
"44019C043","score",11.5557242553294
"44019C08-","score",21.108633782771
"44019C090","score",10.2861351658456
"44019C101","score",18.973734939818
"44019C200","score",9.97328441571084
"44019C21-","score",24.7692961760532
"44019C222","score",4.02082218339759
"44019C291","score",18.5389304924657
"44020A00-","score",11.4796655794787
"44020A012","score",2.66149934929728
"44020A023","score",12.5230548319782
"44020A08-","score",19.167838035645
"44020A091","score",6.87962157262048
"44020B000","score",7.83373488697058
"44020B081","score",7.70679290171207
"44020B090","score",2.67490885886433
"44020B11-","score",10.3576771030238
"44020C00-","score",7.25900192014449
"44020C09-","score",6.3672743933076
"44020D00-","score",4.02099831657623
"44020D01-","score",6.07945019138969
"44020D09-","score",8.42773334819449
"44020D19-","score",9.86060084750358
"44020E00-","score",6.00894296166882
"44020E012","score",4.72847878609515
"44020E091","score",5.65136658578675
"44020E18-","score",5.50038643904643
"44020E19-","score",12.0922308438979
"44020F00-","score",11.5561662977307
"44020F010","score",7.44086413191387
"44020F091","score",16.0286378005882
"44020F10-","score",5.96966809359301
"44020F112","score",7.26968260715334
"44020F122","score",3.00342914144422
"44020F171","score",7.1340287353603
"44021A00-","score",23.4300295437392
"44021A01-","score",29.0414885662085
"44021A02-","score",19.2456773168122
"44021A03-","score",30.134691546105
"44021A040","score",48.5288300312762
"44021A05-","score",33.5559373199226
"44021A10-","score",46.3352169539321
"44021A13-","score",28.3847215231391
"44021A20-","score",27.0589218942019
"44021A21-","score",15.7396290716641
"44021A221","score",32.7648012166256
"44021A23-","score",16.6907857929549
"44021A24-","score",19.287686166136
"44021A31-","score",24.6315398772191
"44021A321","score",25.0664164774512
"44021A33-","score",34.2027380889349
"44021A342","score",11.4739378685366
"44021A35-","score",12.4910385283922
"44021A40-","score",9.05392155916354
"44021A410","score",8.71153247013113
"44021A42-","score",39.5087856177629
"44021A45-","score",23.8781752479518
"44021A46-","score",21.0325737406272
"44021A50-","score",55.8704808586502
"44021A51-","score",51.7121096232123
"44021A521","score",38.8161547103206
"44021A531","score",59.5301672245393
"44021A542","score",61.1866245690118
"44021A60-","score",60.3716885406571
"44021A62-","score",56.8513813019761
"44021A63-","score",67.1641221233276
"44021A64-","score",66.3942187736633
"44021A711","score",28.9891179494275
"44021A722","score",14.552320647566
"44021A731","score",20.5270172434108
"44021A742","score",18.754596730724
"44021A801","score",67.6462308506336
"44021A812","score",55.6597348633134
"44021A873","score",59.8842703681038
"44021B12-","score",4.31020222167733
"44021B301","score",14.1453160857656
"44021B312","score",8.47831421980298
"44021B321","score",18.3414460611928
"44021B331","score",10.2945404230166
"44021B354","score",7.11425011509715
"44021B411","score",24.9779179960096
"44021B422","score",28.7263371539911
"44021B433","score",45.7794921674955
"44021B443","score",49.4345550655685
"44021B452","score",14.1438319136461
"44021B472","score",13.518777941558
"44021C710","score",44.0125161190801
"44021C72-","score",60.5279918973057
"44021C772","score",44.2505666580835
"44021C800","score",52.4441512055896
"44021C811","score",46.6351266001394
"44021C832","score",54.7483650743645
"44021D001","score",13.9123337129186
"44021D012","score",9.07029982700388
"44021D023","score",6.89494221159651
"44021D032","score",10.9487748764004
"44021D084","score",26.2851703705938
"44021D091","score",8.94635675045384
"44021D10-","score",8.04696501654499
"44021D181","score",11.8142196924123
"44021D190","score",5.02585220654577
"44021D212","score",11.524748479411
"44021D41-","score",15.5759459258661
"44021D50-","score",20.3810446805502
"44021D58-","score",10.8258825740903
"44021D60-","score",21.2262200599618
"44021D610","score",30.7201426654897
"44021D69-","score",14.9936429608162
"44021E00-","score",46.5453315529312
"44021E01-","score",13.7326321771112
"44021E021","score",42.5732683672009
"44021E031","score",11.4689929519052
"44021E042","score",28.0562913468088
"44021E052","score",11.5041096709074
"44021E10-","score",12.5817216869717
"44021E19-","score",3.63312265608831
"44021E201","score",9.96635365599343
"44021E222","score",5.24444726758331
"44021E283","score",23.7431092265852
"44021E29-","score",3.74559564617431
"44021E31-","score",45.7447341909657
"44021E32-","score",59.9589712532602
"44021E331","score",32.3746283815822
"44021F001","score",20.1221758352339
"44021F01-","score",12.2171956441127
"44021F072","score",29.0483861192779
"44021F110","score",10.2719205091919
"44021F121","score",21.8837068397205
"44021F132","score",3.86930919196692
"44021G00-","score",48.6493918124309
"44021G01-","score",38.7351830350669
"44021G022","score",21.1855771297705
"44021G031","score",44.5015409681611
"44021G042","score",33.4533685652912
"44021G101","score",24.0054252927214
"44021G112","score",37.8377714244624
"44021G123","score",32.8702143270978
"44021G200","score",14.5974662024094
"44021H001","score",10.6555968986007
"44021H01-","score",15.8674940902833
"44021H020","score",20.111006485696
"44021H042","score",12.9178288695251
"44021H053","score",4.76419949642394
"44021H091","score",8.52154346610175
"44021H111","score",10.957780964415
"44021H171","score",20.9245909345477
"44021H196","score",8.59488135638994
"44021H210","score",5.35190890853216
"44021H220","score",4.4363549383432
"44021H310","score",7.51907692826081
"44021H325","score",7.37900224129702
"44021H394","score",10.7968600900866
"44021J00-","score",12.9551742922535
"44021J010","score",4.79824071174415
"44021J022","score",5.69399697606784
"44021J081","score",13.9438026170673
"44021J091","score",7.51557053262843
"44021J100","score",7.72368786821462
"44021J11-","score",4.62042000139641
"44021J172","score",4.45354028599514
"44021J197","score",5.85547693702382
"44021J200","score",10.2152094920229
"44021J280","score",7.84752191060907
"44021J290","score",10.3546209716744
"44021K001","score",15.1888839506555
"44021K011","score",7.87642750017863
"44021K022","score",5.76091159981859
"44021K10-","score",8.17808727254656
"44021K11-","score",8.01956396734896
"44021K12-","score",11.3284900504378
"44021K132","score",4.14931517974021
"44021K143","score",6.60094483059203
"44021K171","score",4.18358742272055
"44021K180","score",11.1524139648077
"44021K191","score",6.91684268923296
"44021K201","score",5.01813531323324
"44021K21-","score",11.9241321214494
"44021K220","score",25.4149757613157
"44021K232","score",4.51855944946426
"44021K28-","score",10.0508161818596
"44021K291","score",9.38503984372429
"44021K392","score",11.9904303757842
"44021K40-","score",7.67773350669621
"44021K48-","score",6.89184289131963
"44021K49-","score",11.7246867853376
"44021K512","score",8.18635207553752
"44021K523","score",10.1608171848922
"44021K534","score",4.50099494171574
"44021K543","score",5.20591252595546
